generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,antagonistStrategies,topProtagonistStrategies,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistBirthGen,topProtagonistBirthGen,topAntagonistDelta,topProtagonistDelta,topAntagonistEquation,topProtagonistEquation,spec,runNumber
34,-0.9383314556560635,0.13043796507620786,-0.7531003497418638,0.2397278242710949,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategyMutateNonTerminalR|StrategyAddToLeafR,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyMutateNonTerminalR,StrategyAddTreeWithAdd,33,32,426879.8,426879.8,(((((5)*(x))*((((3)*(9))*(4))*((x)*((x)-(6)))))*(x))+(x)),(((((((((x)-(0))+(3))+((0)+(3)))*((6)*((8)*(5))))+(((2)*(5))-((((6)+(6))-(0))/((x)-(x)))))+(x))-(x))/(x)),5*x*x*x,9
35,-0.9500070923342978,0.1273729162820573,-0.811582614917314,0.20363673761870968,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategyMutateNonTerminalR|StrategyAddToLeafR,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyMutateNonTerminalR,StrategyAddTreeWithAdd,34,34,67138.5,67138.5,(((((5)*((x)+(6)))*(((8)*(4))*((4)+(2))))*(x))+((7)+(4))),(((((((0)-(3))+(((9)+(((3)-(5))+((0)+(3))))*((4)*(x))))*(((x)+((1)+(0)))*((x)+((x)/(x)))))+(x))-(x))/(x)),5*x*x*x,9
36,-0.9455276945338122,0.11816625405020409,-0.7935536137298393,0.2686621326396908,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategyMutateNonTerminalR|StrategyAddXD,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,35,35,130988,130988,(((((((1)*(6))*((x)-((0)*(5))))*((x)*(x)))*(x))*(x))+(x)),(((((((((4)+(8))*((4)*(1)))*((1)-(9)))-(((x)+(x))/((x)*(((1)-(1))/(x)))))+((2)+(6)))*(x))-((x)+(2)))/(x)),5*x*x*x,9
37,-0.9551781896848534,0.12487237452360962,-0.8859145375492524,0.19629967135610787,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyMutateTerminalR|StrategySkipD|StrategyAddTreeWithAdd|StrategyAddToLeafR,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyAddTreeWithAdd,StrategyAddTreeWithAdd,36,35,125537.5,125537.5,(((((((5)*(5))+(3))*(x))*(((7)+(9))-(1)))*((x)*(x)))+(0)),(((((((8)-(9))+(0))*(((9)+(0))*(((8)+(1))/((0)*((3)+(2))))))+((x)+(2)))-(x))/(x)),5*x*x*x,9
38,-0.9619071006547383,0.13528461592345548,-0.8482634427327973,0.22256671787051768,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyDivXD|StrategyMutateNonTerminalR|StrategyAddToLeafR,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMultXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,37,37,100128.5,100128.5,(((((((((1)*(5))+(9))*(6))*(x))*(((x)*(4))*(x)))*(x))+(x))/(x)),(((((((x)+((1)*(6)))*((3)*((x)*(x))))-(((1)/(x))+((x)*(((4)-(4))+(((7)+(x))+((2)+(4)))))))+(x))*(x))/(x)),5*x*x*x,9
39,-0.9434893932468678,0.15165844104891874,-0.829728434374543,0.25043010629902096,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyDivXD|StrategyMutateNonTerminalR|StrategyAddXD,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyDivXD,StrategyAddTreeWithAdd,38,38,550556.5,550556.5,(((((((5)*(x))*(((x)*(5))*((x)*((x)*(x)))))*(x))+(x))/(x))+(x)),(((((((x)*((8)-(4)))+(((7)+((7)-(8)))/(x)))*(((1)+(3))/(((1)+(9))*(0))))+(x))-(x))/(x)),5*x*x*x,9
40,-0.9515838202603618,0.1158892464747883,-0.8828179417838458,0.19375342353672592,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyDivXD|StrategyMutateNonTerminalR|StrategyAddXD,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,39,39,452669.8,452669.8,((((((((4)*(7))*(x))*((x)*(((7)*(x))-(5))))*(x))*(x))/(x))+(x)),(((((((((8)-(6))+(7))*((0)+(6)))*((((6)+(7))+(3))*(2)))+((x)/((1)*(0))))+(x))-(x))/(x)),5*x*x*x,9
41,-0.9703436749977886,0.1342763717972795,-0.8792956916248587,0.23478105471320093,StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyDivXD|StrategyMutateNonTerminalR|StrategyAddXD,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyAddToLeafR|StrategyAddTreeWithAdd|StrategyDivXD,StrategyDivXD,StrategyAddTreeWithAdd,40,40,997254.5,997254.5,((((((((5)*(9))*(((x)*(9))-(2)))*((x)*(x)))/(x))*(x))*(x))+(x)),((((((3)+((4)*(x)))-((9)*((9)-((8)*((2)+(9))))))*((((8)+(8))-((x)+((0)-(7))))+((x)/((0)-((4)*(0))))))+(x))/(x)),5*x*x*x,9
42,-0.9683024156392062,0.13044069225847418,-0.7711428170473813,0.20083048122956848,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyMutateTerminalR|StrategySkipD|StrategyMutateNonTerminalR|StrategyAddToLeafR,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMultXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyMutateNonTerminalR,StrategyAddTreeWithAdd,40,41,1631993,1631993,(((((5)*((x)*(x)))*((x)*((9)*(5))))*((3)*(8)))+(x)),(((((((x)*(((x)+(3))+((9)-(5))))-((0)*(((9)+(9))+(2))))*((x)+((6)+(3))))+(x))*(x))/(x)),5*x*x*x,9
43,-0.9489773368592245,0.1489385038192445,-0.8227683601320808,0.2316190635610235,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyDivXD|StrategyMutateNonTerminalR|StrategyAddToLeafR,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMultXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,42,42,593543.5,593543.5,((((((x)+(2))*(((x)*((8)*(4)))*(x)))*((7)*(7)))+(x))-(x)),(((((((5)-(((8)+(7))+((5)+(x))))-((4)*((4)*(x))))*((((7)-(3))/(0))*((2)*(4))))+((8)+((0)*(9))))*(x))/(x)),5*x*x*x,9
44,-0.9332188369761608,0.14107616613080481,-0.8150677600028347,0.20985022630470201,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategyMutateNonTerminalR|StrategyAddToLeafR,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyMutateNonTerminalR,StrategyAddTreeWithAdd,43,42,252593,252593,((((((x)*(4))*(((7)*(7))-(7)))*(((6)*(x))-(x)))*(x))+(x)),(((((((x)+((3)*(x)))*((x)*((8)*(2))))*((((0)+(7))+((0)+(2)))+((x)/(((4)*(2))+((1)-(9))))))+((4)+(4)))-(x))/(x)),5*x*x*x,9
45,-0.9097335524213452,0.13841290853291402,-0.8186232347827168,0.23076419060737252,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategyMutateNonTerminalR|StrategyAddXD,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategyMultXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,44,44,819243.7,819243.7,((((((((x)*(4))*(3))*(x))*((x)*((9)*(3))))-(x))*(x))+(x)),(((((((x)-(((2)+(7))*(x)))*((x)-((x)*((0)+((4)+(1))))))-(((3)*((7)-(9)))+((7)-((0)/(x)))))+((x)*(7)))*(x))/(x)),5*x*x*x,9
46,-0.9195167373582895,0.12260763131758856,-0.7974637831519501,0.21847179150624402,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategyMutateNonTerminalR|StrategyAddXD,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,45,45,440154,440154,((((((((x)*(x))*((4)*(5)))*(x))*((x)*(x)))+(x))+(x))+(x)),(((((((9)+((0)*((2)-(1))))*((8)*((x)+((7)+((x)+(3))))))+((((8)+(2))/(0))*((3)-(x))))+((x)*(2)))-(x))/(x)),5*x*x*x,9
47,-0.9134291804372469,0.13673773075093323,-0.8018614659845182,0.20842668787901103,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategyMutateNonTerminalR|StrategyAddToLeafR,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,46,46,355798.3,355798.3,(((((x)*(3))*(((2)+((x)*(2)))*(x)))*(((6)-(3))*(7)))*(x)),(((((((2)*(3))*((x)+(3)))+((6)/((((3)-(9))+(((6)-(7))+(7)))*((6)+(6)))))+(x))-((1)+(x)))/(x)),5*x*x*x,9
48,-0.9202222492322889,0.11928426289921831,-0.7298154137226243,0.27326512247455825,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategyMutateNonTerminalR|StrategyAddToLeafR,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,47,47,959458.5,959458.5,(((((5)*(((6)*((8)*((4)+(9))))*(8)))*((x)*(7)))+(x))+(x)),(((((((x)*((4)+((4)+(x))))*(((x)+(7))-(((7)-(7))+(5))))/((1)*((3)*((9)-(9)))))+(x))-(x))/(x)),5*x*x*x,9
49,-0.9317596017704712,0.1209482208042256,-0.8703540143084474,0.20763597254966143,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategySkipD|StrategyMutateNonTerminalR|StrategyAddToLeafR,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategyDivXD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,48,48,96609.8,96609.8,((((((x)-(6))*(x))*((x)*((6)*((2)*(8)))))*((9)+(2)))+(x)),(((((((6)+(3))-(((1)-(4))*(5)))*(((6)+((8)+(6)))*((6)/(((1)+(2))*(0)))))+(x))-(x))/(x)),5*x*x*x,9
50,-0.9368074586208083,0.11655340570844794,-0.8703540143084474,0.1706995339525933,StrategyAddTreeWithAdd|StrategyAddTreeWithMult|StrategyDivXD|StrategyReplaceBranchXR|StrategyAddXD|StrategyMutateNonTerminalR|StrategyAddTreeWithMult|StrategyDivXD|StrategyMutateNonTerminalR|StrategyAddToLeafR,StrategyAddXD|StrategyReplaceBranchXR|StrategyReplaceBranchR|StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyAddToLeafR|StrategyAddTreeWithSub|StrategySubXD|StrategyAddTreeWithAdd|StrategySubXD,StrategyMutateNonTerminalR,StrategyAddTreeWithAdd,49,49,96609.8,96609.8,((((x)-(6))*((x)*((x)*(6))))*(((2)*(8))*((9)+((2)+(x))))),(((((4)+(8))+((0)*(9)))+(((0)*(7))+((6)+(0))))*(((x)+((x)+(0)))-((7)+((x)-((x)-(x)))))),5*x*x*x,9
1,-0.955266550799099,0.1697332489247935,-0.6489976996254615,0.4071912607439193,StrategyAddRandomSubTreeR|StrategyAddTreeWithDiv|StrategyMutateNonTerminalR|StrategyMutateTerminalR|StrategyMultXD|StrategyMultXD|StrategySubXD|StrategySkipD|StrategySkipD|StrategySkipD,StrategyAddRandomSubTreeR|StrategySkipD|StrategyAddTreeWithAdd|StrategyReplaceBranchXR|StrategyAddTreeWithDiv|StrategyDivXD|StrategyAddXD|StrategyAddTreeWithMult|StrategyAddTreeWithAdd|StrategySkipD,StrategySkipD,StrategySkipD,0,0,218801.4,218801.4,((((((5)*(x))*((x)*((9)-((3)*(x)))))*(x))*(x))-(x)),((((((x)-((0)/(7)))+((6)*((x)+(5))))-(((8)*((4)+(((6)+(6))*(1))))/((7)/((9)/((x)-(x))))))/(x))+(x)),5*x*x*x,10
2,-0.9286684319622014,0.1746982432310983,-0.5280639052348477,0.36386383491156243,StrategyAddTreeWithAdd|StrategySkipD|StrategyAddTreeWithAdd|StrategyDivXD|StrategyMultXD|StrategyMultXD|StrategySubXD|StrategySkipD|StrategySkipD|StrategyAddTreeWithAdd,StrategyAddTreeWithAdd|StrategyDivXD|StrategyAddXD|StrategyMutateTerminalR|StrategyAddTreeWithSub|StrategyAddTreeWithAdd|StrategySubXD|StrategyDivXD|StrategyReplaceBranchR|StrategyDivXD,StrategyAddTreeWithAdd,StrategyDivXD,1,1,71247,71247,((((((((9)+(6))*((5)+(4)))*((x)*((9)+(5))))/(x))*(x))*(x))-(x)),(((((((((6)*((x)*(x)))-((x)*((((7)-(9))+(8))-(x))))*(((1)-(x))*((x)/((x)-(x)))))/(x))+(7))-(x))/(x))/(x)),5*x*x*x,10
3,-0.9009288774989569,0.1506969721511736,-0.451156475885537,0.2983176193224812,StrategyMultXD|StrategyAddRandomSubTreeR|StrategySubXD|StrategyMultXD|StrategyAddTreeWithMult|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateTerminalR|StrategyAddTreeWithMult|StrategySkipD,StrategySkipD|StrategyAddTreeWithSub|StrategyDivXD|StrategyAddTreeWithMult|StrategyMutateTerminalR|StrategyMutateNonTerminalR|StrategyAddRandomSubTreeR|StrategyReplaceBranchXR|StrategySubXD|StrategyAddXD,StrategyAddTreeWithMult,StrategyDivXD,2,2,454470.5,454470.5,((((((((5)*(x))*((((1)*(x))*(4))*((x)*(9))))*(x))-(x))*(x))/(x))-(x)),(((((((4)+(x))+((3)+(2)))*((x)/((x)-(x))))/(x))-(x))+(x)),5*x*x*x,10
4,-0.8910986928786739,0.2014810408775179,-0.45998404949043836,0.337084577327652,StrategyMultXD|StrategyAddRandomSubTreeR|StrategySubXD|StrategyMultXD|StrategyAddTreeWithMult|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateTerminalR|StrategyAddTreeWithMult|StrategySkipD,StrategyAddTreeWithAdd|StrategyAddTreeWithAdd|StrategyDivXD|StrategyAddTreeWithDiv|StrategyMultXD|StrategyAddXD|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategySubXD|StrategySkipD,StrategyAddTreeWithMult,StrategyAddTreeWithAdd,2,3,1661676.5,1661676.5,((((((((5)*(((4)*(5))*(9)))*((x)*(x)))*((8)*(6)))-(x))*(x))/(x))-(x)),((((((((x)*((8)+(x)))/(((0)+(9))*(3)))*((7)/((x)-(x))))-((6)/((9)-(9))))*(x))+(x))-(x)),5*x*x*x,10
5,-0.8947413941195821,0.17687010981209894,-0.41969288133073057,0.328775482093664,StrategyMultXD|StrategyAddRandomSubTreeR|StrategySubXD|StrategyMultXD|StrategyDivXD|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateTerminalR|StrategyAddTreeWithMult|StrategySkipD,StrategyAddXD|StrategyAddXD|StrategyAddXD|StrategyAddTreeWithDiv|StrategyDivXD|StrategyAddRandomSubTreeR|StrategyReplaceBranchXR|StrategyMultXD|StrategySubXD|StrategyMultXD,StrategySubXD,StrategyAddXD,4,3,568716.5,568716.5,((((((((5)*(8))*((x)*((8)*(3))))*(((3)*(9))*(4)))-(x))*(x))/(x))-(x)),(((((x)*(5))*(x))-(x))*(x)),5*x*x*x,10
6,-0.8438060559153975,0.16020607739173004,-0.39120817035816946,0.39298868848229207,StrategyMultXD|StrategyAddRandomSubTreeR|StrategySubXD|StrategyMultXD|StrategyDivXD|StrategySubXD|StrategyAddTreeWithMult|StrategyMutateTerminalR|StrategyAddTreeWithMult|StrategySkipD,StrategyReplaceBranchXR|StrategyAddToLeafR|StrategyMutateNonTerminalR|StrategyAddTreeWithDiv|StrategyMultXD|StrategyAddXD|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddXD|StrategyMutateTerminalR,StrategyMultXD,StrategyMutateNonTerminalR,4,5,2666416.5,2666416.5,((((((((5)*((6)*(2)))*(((7)*(x))*(x)))*(x))-(x))*((7)*(6)))/(2))-(x)),((((((((4)*(x))+(x))*((8)*((x)-(2))))/(((4)-(4))/((1)/(((0)+(1))+(0)))))*(x))+(x))+(x)),5*x*x*x,10
7,-0.8165093812687216,0.13673111924848408,0.24065018482375974,0.4372847942416258,StrategyMultXD|StrategyMultXD|StrategyAddRandomSubTreeR|StrategyMultXD|StrategyDivXD|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySkipD,StrategyAddXD|StrategyAddXD|StrategyAddXD|StrategyAddTreeWithDiv|StrategyMultXD|StrategyAddXD|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddXD|StrategyMultXD,StrategyMultXD,StrategyAddXD,6,6,20195115.6,20195115.6,(((((((((6)*(8))*((4)+(9)))*((x)*(x)))*((x)*(8)))*((x)+(5)))*(x))/(x))-(x)),((((((((((6)+((3)/(0)))-((9)*(9)))*(x))+(x))+((5)-(x)))*(x))+(x))+(x))*(x)),5*x*x*x,10
8,-0.8658974998268691,0.15672283856127397,-0.16778345237328857,0.32645660408193483,StrategyMultXD|StrategyMultXD|StrategyAddRandomSubTreeR|StrategyMultXD|StrategyDivXD|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySkipD,StrategySkipD|StrategyAddToLeafR|StrategyMutateNonTerminalR|StrategyAddTreeWithDiv|StrategyDivXD|StrategyMutateTerminalR|StrategyMutateNonTerminalR|StrategyAddTreeWithSub|StrategyMultXD|StrategyReplaceBranchR,StrategyMultXD,StrategyMutateNonTerminalR,6,6,4254426,4254426,(((((((((3)*(x))*(x))*(((8)*(1))*(((9)*(7))+(7))))*(x))*(x))*(x))/(x))-(x)),((((((5)*((x)*(2)))*((((6)-(0))*(0))*((x)*((7)-(3)))))*(((0)+((4)*(4)))*((x)-((x)/((x)-(x))))))-(x))*(x)),5*x*x*x,10
9,-0.8337779708957559,0.18180417634255588,0.0892990876099977,0.41755347159126976,StrategyAddTreeWithAdd|StrategyMultXD|StrategyAddRandomSubTreeR|StrategyMultXD|StrategyDivXD|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyMutateTerminalR|StrategyMultXD|StrategySkipD,StrategyReplaceBranchXR|StrategyAddToLeafR|StrategyMutateNonTerminalR|StrategyAddTreeWithDiv|StrategyDivXD|StrategyMutateTerminalR|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddXD|StrategyMutateTerminalR,StrategyMultXD,StrategyMutateNonTerminalR,8,8,4838487.5,4838487.5,(((((((5)*((x)*(8)))*((x)*((0)+(5))))*(x))*(((x)*(x))+(7)))/(x))*(x)),((((1)+(((0)+((2)-(9)))*(0)))/(0))+(x)),5*x*x*x,10
10,-0.865409534527158,0.1778161885668265,-0.5457733701189749,0.3249876295429269,StrategyMultXD|StrategyMultXD|StrategyAddRandomSubTreeR|StrategyDivXD|StrategyAddTreeWithDiv|StrategyAddToLeafR|StrategySubXD|StrategyAddTreeWithMult|StrategyAddTreeWithMult|StrategySkipD,StrategyReplaceBranchXR|StrategyAddToLeafR|StrategyMutateNonTerminalR|StrategyAddTreeWithDiv|StrategyDivXD|StrategyMutateTerminalR|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategySubXD|StrategyMutateTerminalR,StrategyAddTreeWithMult,StrategyMutateNonTerminalR,9,9,12543762,12543762,(((((((6)*((8)+(1)))*(((8)*(2))*(x)))*(x))*(x))/((1)/((6)*(8))))-(x)),((((((1)-((9)*(x)))+((x)*((5)-(2))))*((((7)-(5))*(x))/(((8)*((8)/(x)))*(0))))/(x))-(x)),5*x*x*x,10
11,-0.8798345249915565,0.18193122379750204,-0.5587197363400362,0.2856828665390652,StrategyMultXD|StrategyAddRandomSubTreeR|StrategySubXD|StrategySubXD|StrategyAddTreeWithDiv|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyMutateTerminalR|StrategyMultXD|StrategySkipD,StrategyReplaceBranchXR|StrategyAddTreeWithSub|StrategyDivXD|StrategyAddTreeWithMult|StrategyDivXD|StrategyAddRandomSubTreeR|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddXD|StrategyMutateTerminalR,StrategyMultXD,StrategyAddTreeWithSub,10,10,653284.5,653284.5,(((((((5)*((7)/(1)))*((9)*(x)))*((6)*(9)))-(x))-(((5)*(1))+(4)))*(x)),(((((((x)+(7))-(2))*((x)*(8)))+((x)*((7)/((1)-(1)))))-(x))-(9)),5*x*x*x,10
12,-0.8514753906765817,0.25621039246266963,-0.3320701581532358,0.4458523520722998,StrategyMultXD|StrategyAddRandomSubTreeR|StrategySubXD|StrategyMultXD|StrategyDivXD|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyMutateTerminalR|StrategyMultXD|StrategySkipD,StrategyReplaceBranchXR|StrategyAddTreeWithAdd|StrategyDivXD|StrategyAddTreeWithMult|StrategyMutateTerminalR|StrategyMutateTerminalR|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddXD|StrategyMutateTerminalR,StrategyMultXD,StrategyMutateTerminalR,11,11,22848914,22848914,(((((((((4)+(7))*(x))*((x)*(((3)*(x))*(7))))*(x))-(x))*(x))/(2))*(x)),(((((x)+(x))*((((0)+((1)-(3)))*((5)+(7)))/((0)*((x)-((x)-(x))))))/(6))+(x)),5*x*x*x,10
13,-0.9086329788653045,0.2104163309841871,-0.7474548654675123,0.37742448804717066,StrategyMultXD|StrategyDivXD|StrategyAddTreeWithDiv|StrategySkipD|StrategyAddTreeWithDiv|StrategyAddToLeafR|StrategyAddTreeWithMult|StrategyMutateTerminalR|StrategyMultXD|StrategySkipD,StrategyReplaceBranchXR|StrategyAddToLeafR|StrategyMutateNonTerminalR|StrategyAddTreeWithDiv|StrategyDivXD|StrategyMutateTerminalR|StrategyAddTreeWithSub|StrategyMutateNonTerminalR|StrategyAddXD|StrategyMutateTerminalR,StrategyAddTreeWithDiv,StrategyMutateNonTerminalR,12,12,1737484.375,1737484.375,((((((5)*(x))*((x)*(((7)*(4))/(2))))*((9)*(x)))/((8)/(x)))*(x)),((((3)+(((2)-(((7)-(7))*(6)))-(1)))/(0))+(x)),5*x*x*x,10
